30.01.2017 11:58:28,000	24,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:29,000	25,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:30,000	26,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:31,000	27,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:32,000	28,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:33,000	29,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:34,000	30,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:35,000	31,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:36,000	32,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:37,000	33,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:38,000	34,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:39,000	35,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:40,000	36,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:41,000	37,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:42,000	38,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:43,000	39,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:44,000	40,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:45,000	41,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:46,000	42,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:47,000	43,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:48,000	44,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:49,000	45,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:50,000	46,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:51,000	47,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:52,000	48,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:53,000	49,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:54,000	50,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:55,000	51,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:56,000	52,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:57,000	53,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:58,000	54,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:58:59,000	55,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:00,000	56,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:01,000	57,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:02,000	58,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:03,000	59,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:04,000	60,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:05,000	61,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:06,000	62,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:07,000	63,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:08,000	64,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:09,000	65,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:10,000	66,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:11,000	67,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:12,000	68,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
30.01.2017 11:59:13,000	69,000	-32,25	-32,25	-32,25	0,03	0,32	0,09
;Event 2 70 0: Ubat = 4,11V
;DL Temp 23,50°C
30.01.2017 12:01:07,000	70,000	-32,25	-32,25	-32,25	0,02	23,64	0,09
30.01.2017 12:01:08,000	71,000	-32,25	-32,25	-32,25	0,02	23,64	0,09
30.01.2017 12:01:09,000	72,000	-32,25	-32,25	-32,25	0,02	23,08	0,09
30.01.2017 12:01:10,000	73,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:11,000	74,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:12,000	75,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:13,000	76,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:14,000	77,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:15,000	78,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:16,000	79,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:17,000	80,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:18,000	81,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:19,000	82,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:20,000	83,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:21,000	84,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:22,000	85,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:23,000	86,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:24,000	87,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:25,000	88,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:26,000	89,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:27,000	90,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:28,000	91,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:29,000	92,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:30,000	93,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:31,000	94,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:32,000	95,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:33,000	96,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:34,000	97,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:35,000	98,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:36,000	99,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:37,000	100,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:38,000	101,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:39,000	102,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:40,000	103,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:41,000	104,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:42,000	105,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:43,000	106,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:44,000	107,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:45,000	108,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:46,000	109,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:47,000	110,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:48,000	111,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:49,000	112,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:50,000	113,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:51,000	114,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:52,000	115,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:53,000	116,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:54,000	117,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:55,000	118,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:56,000	119,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:57,000	120,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:58,000	121,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:01:59,000	122,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:02:00,000	123,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:02:01,000	124,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:02:02,000	125,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:02:03,000	126,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:02:04,000	127,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:02:05,000	128,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:02:06,000	129,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:02:07,000	130,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:02:08,000	131,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:02:09,000	132,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:02:10,000	133,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
30.01.2017 12:02:11,000	134,000	-32,25	-32,25	-32,25	0,02	0,20	0,09
;Event 2 70 0: Ubat = 4,11V
;DL Temp 22,75°C
30.01.2017 13:44:35,000	135,000	-33,00	-33,00	-33,00	0,07	23,68	0,00
30.01.2017 13:44:36,000	136,000	-33,00	-33,00	-33,00	0,07	23,68	0,00
30.01.2017 13:44:37,000	137,000	-33,00	-33,00	-33,00	0,07	23,68	0,00
30.01.2017 13:44:38,000	138,000	-33,00	-33,00	-33,00	1,24	25,28	0,00
30.01.2017 13:44:39,000	139,000	-33,00	-33,00	-33,00	2,39	25,28	0,00
30.01.2017 13:44:40,000	140,000	-33,00	-33,00	-33,00	2,39	25,28	0,00
30.01.2017 13:44:41,000	141,000	-33,00	-33,00	-33,00	2,69	25,28	0,00
30.01.2017 13:44:42,000	142,000	-33,00	-33,00	-33,00	2,69	25,28	0,00
30.01.2017 13:44:43,000	143,000	-33,00	-33,00	-33,00	2,69	25,28	0,00
30.01.2017 13:44:44,000	144,000	-33,00	-33,00	-33,00	2,55	25,28	0,00
30.01.2017 13:44:45,000	145,000	-33,00	-33,00	-33,00	2,55	25,28	0,00
30.01.2017 13:44:46,000	146,000	-33,00	-33,00	-33,00	2,19	25,28	0,00
30.01.2017 13:44:47,000	147,000	-33,00	-33,00	-33,00	2,19	25,28	0,00
30.01.2017 13:44:48,000	148,000	-33,00	-33,00	-33,00	2,51	25,28	0,00
30.01.2017 13:44:49,000	149,000	-33,00	-33,00	-33,00	2,40	25,28	0,00
30.01.2017 13:44:50,000	150,000	-33,00	-33,00	-33,00	2,40	25,28	0,00
30.01.2017 13:44:51,000	151,000	-33,00	-33,00	-33,00	2,24	25,28	0,00
30.01.2017 13:44:52,000	152,000	-33,00	-33,00	-33,00	2,55	25,28	0,00
30.01.2017 13:44:53,000	153,000	-33,00	-33,00	-33,00	2,24	25,28	0,00
30.01.2017 13:44:54,000	154,000	-33,00	-33,00	-33,00	2,52	25,28	0,00
30.01.2017 13:44:55,000	155,000	-33,00	-33,00	-33,00	2,21	25,28	0,00
30.01.2017 13:44:56,000	156,000	-33,00	-33,00	-33,00	2,54	25,28	0,00
30.01.2017 13:44:57,000	157,000	-33,00	-33,00	-33,00	2,54	25,28	0,00
30.01.2017 13:44:58,000	158,000	-33,00	-33,00	-33,00	2,54	25,28	0,00
30.01.2017 13:44:59,000	159,000	-33,00	-33,00	-33,00	2,22	25,28	0,00
30.01.2017 13:45:00,000	160,000	-33,00	-33,00	-33,00	0,00	1,12	0,00
30.01.2017 13:45:01,000	161,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:02,000	162,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:03,000	163,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:04,000	164,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:05,000	165,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:06,000	166,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:07,000	167,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:08,000	168,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:09,000	169,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:10,000	170,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:11,000	171,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:12,000	172,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:13,000	173,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:14,000	174,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:15,000	175,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:16,000	176,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:17,000	177,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:18,000	178,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:19,000	179,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:20,000	180,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:21,000	181,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:22,000	182,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:23,000	183,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:24,000	184,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:25,000	185,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:26,000	186,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:27,000	187,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:28,000	188,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:29,000	189,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:30,000	190,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:31,000	191,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:32,000	192,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:33,000	193,000	-33,00	-33,00	-33,00	0,00	0,12	0,00
30.01.2017 13:45:34,000	194,000	-33,00	-33,00	-33,00	0,00	23,80	0,00
30.01.2017 13:45:35,000	195,000	-33,00	-33,00	-33,00	0,00	23,80	0,00
30.01.2017 13:45:36,000	196,000	-33,00	-33,00	-33,00	0,00	23,80	0,00
30.01.2017 13:45:37,000	197,000	-33,00	-33,00	-33,00	0,11	25,52	0,00
30.01.2017 13:45:38,000	198,000	-33,00	-33,00	-33,00	2,04	25,52	0,00
30.01.2017 13:45:39,000	199,000	-33,00	-33,00	-33,00	2,23	25,52	0,00
30.01.2017 13:45:40,000	200,000	-33,00	-33,00	-33,00	2,38	25,52	0,00
30.01.2017 13:45:41,000	201,000	-33,00	-33,00	-33,00	2,38	25,52	0,00
30.01.2017 13:45:42,000	202,000	-33,00	-33,00	-33,00	2,51	25,52	0,00
30.01.2017 13:45:43,000	203,000	-33,00	-33,00	-33,00	2,51	25,52	0,00
30.01.2017 13:45:44,000	204,000	-33,00	-33,00	-33,00	2,25	25,52	0,00
30.01.2017 13:45:45,000	205,000	-33,00	-33,00	-33,00	0,10	4,24	0,00
30.01.2017 13:45:46,000	206,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:47,000	207,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:48,000	208,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:49,000	209,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:50,000	210,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:51,000	211,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:52,000	212,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:53,000	213,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:54,000	214,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:55,000	215,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:56,000	216,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:57,000	217,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:58,000	218,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:45:59,000	219,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:00,000	220,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:01,000	221,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:02,000	222,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:03,000	223,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:04,000	224,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:05,000	225,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:06,000	226,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:07,000	227,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:08,000	228,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:09,000	229,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:10,000	230,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:11,000	231,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:12,000	232,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:13,000	233,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:14,000	234,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:15,000	235,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:16,000	236,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:17,000	237,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:18,000	238,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:19,000	239,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:20,000	240,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:21,000	241,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:22,000	242,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:23,000	243,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:24,000	244,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:25,000	245,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:26,000	246,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:27,000	247,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:28,000	248,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:29,000	249,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:30,000	250,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:31,000	251,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:32,000	252,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:33,000	253,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:34,000	254,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:35,000	255,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:36,000	256,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:37,000	257,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:38,000	258,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:39,000	259,000	-33,00	-33,00	-33,00	0,00	0,20	0,00
30.01.2017 13:46:40,000	260,000	-33,00	-33,00	-33,00	0,00	23,08	0,00
30.01.2017 13:46:41,000	261,000	-33,00	-33,00	-33,00	0,00	23,68	0,00
30.01.2017 13:46:42,000	262,000	-33,00	-33,00	-33,00	0,00	23,68	0,00
30.01.2017 13:46:43,000	263,000	-33,00	-33,00	-33,00	0,00	23,68	0,00
30.01.2017 13:46:44,000	264,000	-33,00	-33,00	-33,00	0,81	25,44	0,00
30.01.2017 13:46:45,000	265,000	-33,00	-33,00	-33,00	2,07	25,44	0,00
30.01.2017 13:46:46,000	266,000	-33,00	-33,00	-33,00	2,28	25,44	0,00
30.01.2017 13:46:47,000	267,000	-33,00	-33,00	-33,00	0,00	0,76	0,00
30.01.2017 13:46:48,000	268,000	-33,00	-33,00	-33,00	0,00	0,08	0,00
30.01.2017 13:46:49,000	269,000	-33,00	-33,00	-33,00	0,00	0,08	0,00
30.01.2017 13:46:50,000	270,000	-33,00	-33,00	-33,00	0,00	0,08	0,00
30.01.2017 13:46:51,000	271,000	-33,00	-33,00	-33,00	0,00	0,08	0,00
30.01.2017 13:46:52,000	272,000	-33,00	-33,00	-33,00	0,00	0,08	0,00
30.01.2017 13:46:53,000	273,000	-33,00	-33,00	-33,00	0,00	0,08	0,00
30.01.2017 13:46:54,000	274,000	-33,00	-33,00	-33,00	0,00	23,12	0,00
30.01.2017 13:46:55,000	275,000	-33,00	-33,00	-33,00	0,00	23,68	0,00
30.01.2017 13:46:56,000	276,000	-33,00	-33,00	-33,00	0,00	23,68	0,00
30.01.2017 13:46:57,000	277,000	-33,00	-33,00	-33,00	0,00	23,68	0,00
30.01.2017 13:46:58,000	278,000	-33,00	-33,00	-33,00	0,41	25,44	0,00
30.01.2017 13:46:59,000	279,000	-33,00	-33,00	-33,00	0,81	25,44	0,00
30.01.2017 13:47:00,000	280,000	-33,00	-33,00	-33,00	1,09	25,44	0,00
30.01.2017 13:47:01,000	281,000	-33,00	-33,00	-33,00	1,42	25,44	0,00
30.01.2017 13:47:02,000	282,000	-33,00	-33,00	-33,00	1,42	25,44	0,00
30.01.2017 13:47:03,000	283,000	-33,00	-33,00	-33,00	1,90	25,44	0,00
30.01.2017 13:47:04,000	284,000	-33,00	-33,00	-33,00	0,00	0,48	0,00
30.01.2017 13:47:05,000	285,000	-33,00	-33,00	-33,00	0,00	0,04	0,00
30.01.2017 13:47:06,000	286,000	-33,00	-33,00	-33,00	0,00	0,04	0,00
30.01.2017 13:47:07,000	287,000	-33,00	-33,00	-33,00	0,00	0,04	0,00
30.01.2017 13:47:08,000	288,000	-33,00	-33,00	-33,00	0,00	0,04	0,00
30.01.2017 13:47:09,000	289,000	-33,00	-33,00	-33,00	0,00	0,04	0,00
30.01.2017 13:47:10,000	290,000	-33,00	-33,00	-33,00	0,00	0,04	0,00
30.01.2017 13:47:11,000	291,000	-33,00	-33,00	-33,00	0,00	23,12	0,00
30.01.2017 13:47:12,000	292,000	-33,00	-33,00	-33,00	0,00	23,72	0,00
30.01.2017 13:47:13,000	293,000	-33,00	-33,00	-33,00	0,00	23,72	0,00
30.01.2017 13:47:14,000	294,000	-33,00	-33,00	-33,00	0,00	23,72	0,00
30.01.2017 13:47:15,000	295,000	-33,00	-33,00	-33,00	2,13	25,24	0,00
30.01.2017 13:47:16,000	296,000	-33,00	-33,00	-33,00	2,13	25,24	0,00
30.01.2017 13:47:17,000	297,000	-33,00	-33,00	-33,00	2,37	25,24	0,00
30.01.2017 13:47:18,000	298,000	-33,00	-33,00	-33,00	2,59	25,24	0,00
